Point Number,Degree
0,2
1,5
2,2
3,8
4,3
5,5
6,4
7,4
8,12
9,5
10,3
11,5
12,5
13,3
14,21
15,2
16,5
17,4
18,4
19,15
20,5
21,3
22,5
23,5
24,9
25,2
26,7
27,2
28,6
29,12
30,2
31,4
32,2
33,8
34,2
35,7
36,4
37,3
38,3
39,11
40,2
41,3
42,9
43,6
44,2
45,5
46,5
47,3
48,5
49,20
50,2
51,3
52,4
53,3
54,2
55,10
56,4
57,3
58,8
59,4
60,5
61,3
62,7
63,21
64,2
65,10
66,2
67,10
68,5
69,5
70,6
71,11
72,2
73,6
74,5
75,7
76,2
77,13
78,4
79,3
80,6
81,3
82,5
83,2
84,24
85,3
86,3
87,4
88,11
89,3
90,5
91,2
92,10
93,10
94,3
95,3
96,7
97,11
98,3
99,3
100,10
101,2
102,5
103,5
104,2
105,10
106,15
107,2
108,5
109,5
110,3
111,8
112,3
113,5
114,66
115,2
116,5
117,3
118,8
119,2
120,6
121,2
122,5
123,2
124,7
125,4
126,2
127,9
128,2
129,6
130,3
131,4
132,4
133,25
134,2
135,5
136,3
137,5
138,11
139,2
140,8
141,4
142,3
143,9
144,2
145,7
146,10
147,5
148,4
149,4
150,6
151,2
152,18
153,2
154,8
155,2
156,4
157,3
158,9
159,3
160,3
161,5
162,2
163,18
164,2
165,4
166,3
167,9
168,4
169,4
170,4
171,11
172,3
173,4
174,4
175,4
176,16
177,3
178,3
179,11
180,2
181,16
182,2
183,3
184,3
185,5
186,12
187,6
188,4
189,4
190,8
191,2
192,8
193,4
194,10
195,6
196,3
197,7
198,2
199,9
200,13
201,3
202,3
203,22
204,2
205,15
206,3
207,2
208,6
209,5
210,6
211,3
212,4
213,5
214,4
215,20
216,4
217,2
218,4
219,5
220,2
221,19
222,4
223,5
224,3
225,3
226,8
227,2
228,5
229,2
230,14
231,5
232,3
233,5
234,4
235,11
236,4
237,4
238,4
239,10
240,2
241,17
242,6
243,2
244,9
245,2
246,4
247,7
248,2
249,8
250,2
251,3
252,4
253,3
254,10
255,3
256,3
257,15
258,6
259,2
260,6
261,5
262,5
263,18
264,2
265,7
266,4
267,2
268,10
269,2
270,5
271,5
272,2
273,10
274,3
275,4
276,2
277,12
278,2
279,26
280,4
281,4
282,4
283,9
284,3
285,3
286,6
287,2
288,16
289,2
290,6
291,2
292,12
293,3
294,3
295,6
296,3
297,8
298,2
299,10
300,4
301,5
302,3
303,2
