Point Number,Degree
0,5
1,2
2,3
3,6
4,4
5,3
6,8
7,4
8,4
9,5
10,3
11,20
12,6
13,6
14,6
15,3
16,7
17,5
18,19
19,2
20,10
21,3
22,3
23,10
24,5
25,7
26,3
27,9
28,2
29,11
30,3
31,3
32,8
33,5
34,4
35,5
36,8
37,2
38,22
39,3
40,3
41,5
42,5
43,4
44,2
45,9
46,3
47,2
48,5
49,7
50,3
51,3
52,9
53,2
54,23
55,4
56,4
57,4
58,15
59,2
60,5
61,5
62,3
63,5
64,8
65,2
66,8
67,3
68,3
69,2
70,12
71,2
72,8
73,2
74,5
75,3
76,5
77,10
78,2
79,10
80,4
81,3
82,4
83,22
84,5
85,2
86,5
87,3
88,2
89,19
90,4
91,4
92,4
93,9
94,3
95,5
96,5
97,4
98,17
99,6
100,8
101,2
102,5
103,6
104,3
105,5
106,8
107,10
108,2
109,14
110,6
111,7
112,3
113,9
114,2
115,6
116,9
117,13
118,2
119,3
120,4
121,2
122,25
123,2
124,3
125,5
126,4
127,4
128,11
129,7
130,2
131,8
132,3
133,6
134,5
135,12
136,3
137,3
138,5
139,3
140,26
141,9
142,7
143,4
144,9
145,5
146,6
147,7
148,8
149,19
150,2
151,7
152,2
153,8
154,2
155,7
156,5
157,4
158,10
159,2
160,5
161,14
162,2
163,7
164,2
165,3
166,8
167,2
168,8
169,2
170,3
171,11
172,2
173,8
174,4
175,3
176,5
177,2
178,10
179,2
180,4
181,4
182,4
183,3
184,2
185,15
186,3
187,4
188,2
189,19
190,5
191,6
192,5
193,5
194,6
195,11
196,3
197,2
198,7
199,9
200,2
201,6
202,3
203,6
204,3
205,6
206,21
207,3
208,3
209,11
210,2
211,4
212,8
213,11
214,6
215,4
216,5
217,2
218,7
219,7
220,12
221,6
222,7
223,5
224,3
225,7
226,2
227,13
228,2
229,8
230,2
231,7
232,4
233,6
234,5
235,24
236,2
237,6
238,7
239,6
240,2
241,5
242,5
243,11
244,2
245,4
246,4
247,2
248,13
249,4
250,2
251,8
252,3
253,3
254,8
255,2
256,9
257,6
258,4
259,4
260,10
261,4
262,3
263,6
264,2
265,18
266,4
267,6
268,3
269,3
270,7
271,11
272,2
273,8
274,2
275,5
276,5
277,12
278,4
279,3
280,7
281,3
282,8
283,7
284,6
285,10
286,2
287,114
288,2
289,5
290,4
291,7
292,4
293,5
294,4
295,21
296,5
297,4
298,9
299,4
300,5
301,10
302,6
303,5
304,6
305,11
306,6
307,4
308,7
309,2
310,11
311,6
312,4
313,6
314,6
315,14
316,4
317,4
318,4
319,8
320,2
321,6
322,7
323,4
324,4
325,4
326,34
327,4
328,2
329,7
330,6
331,2
332,5
333,5
334,17
335,5
336,6
337,4
338,4
339,16
340,5
341,4
342,4
343,14
344,2
345,3
346,13
347,7
348,7
349,2
350,3
351,12
352,2
353,12
354,4
355,3
356,13
357,23
358,4
359,6
360,2
361,4
362,9
363,3
364,3
365,16
366,7
367,7
368,8
369,3
370,8
371,9
372,4
373,4
374,17
375,2
376,6
377,4
378,11
379,2
380,4
381,9
382,69
383,4
384,5
385,4
386,5
387,10
388,4
389,4
390,7
391,3
392,6
393,2
394,17
395,5
396,3
397,8
398,4
399,2
400,12
401,3
402,3
403,8
404,5
405,7
406,3
407,2
408,11
409,4
410,2
411,22
412,2
413,11
414,4
415,6
416,4
417,4
418,7
419,17
420,2
421,16
422,4
423,4
424,4
425,15
426,5
427,3
428,5
429,5
430,2
431,15
432,2
433,5
434,10
435,3
436,3
437,13
438,2
439,5
440,3
441,2
442,12
443,4
444,3
445,4
446,2
447,14
448,2
449,7
450,4
451,3
452,4
453,18
454,6
455,5
456,3
457,5
458,5
459,14
460,3
461,3
462,8
463,5
464,6
465,2
466,9
467,3
468,3
469,8
470,2
471,21
472,2
473,4
474,2
475,7
476,2
477,8
478,3
479,3
480,6
481,4
482,2
483,8
484,2
485,30
486,4
487,4
488,5
489,3
490,10
491,4
492,2
493,7
494,4
495,11
496,3
497,3
498,8
499,2
500,6
501,6
502,2
503,6
504,17
505,2
506,5
507,5
508,3
509,5
510,13
511,3
512,3
513,6
514,3
515,3
516,7
517,2
518,6
519,5
520,4
521,4
522,6
523,3
524,2
525,22
526,5
527,3
528,4
529,7
530,3
531,5
532,4
533,3
534,4
535,16
536,2
537,6
538,6
539,4
540,5
541,2
542,7
543,2
544,12
545,6
546,2
547,4
548,3
549,6
550,3
551,16
552,2
553,3
554,6
555,3
556,4
557,9
558,5
559,2
560,7
561,2
562,8
563,2
564,16
565,3
566,2
567,8
568,3
569,4
570,7
571,2
572,6
573,2
574,24
575,4
576,3
577,4
578,14
579,3
580,3
581,5
582,11
583,2
584,7
585,4
586,4
587,8
588,2
589,9
590,8
591,5
592,3
593,5
594,2
595,11
596,4
597,2
598,11
599,2
600,5
601,3
602,5
603,3
604,26
605,2
606,8
607,2
608,4
609,5
610,2
611,3
612,8
613,2
614,8
615,3
616,4
617,3
618,12
619,4
620,4
621,4
622,5
623,6
624,2
625,3
626,5
627,2
628,3
