Point Number,Degree
0,3
1,2
2,3
3,23
4,2
5,4
6,4
7,2
8,24
9,3
10,5
11,4
12,4
13,22
14,2
15,7
16,5
17,3
18,5
19,7
20,2
21,19
22,5
23,3
24,4
25,14
26,2
27,7
28,10
29,3
30,3
31,16
32,3
33,4
34,3
35,9
36,14
37,2
38,7
39,15
40,2
41,5
42,13
43,2
44,3
45,5
46,3
47,9
48,3
49,3
50,19
51,2
52,3
53,27
54,2
55,6
56,4
57,2
58,8
59,4
60,6
61,2
62,7
63,20
64,5
65,4
66,5
67,5
68,2
69,11
70,2
71,5
72,3
73,5
74,2
75,12
76,2
77,7
78,2
79,5
80,2
81,9
82,2
83,9
84,2
85,5
86,4
87,8
88,21
89,2
90,3
91,9
92,2
93,4
94,2
95,8
96,2
97,9
98,4
99,4
100,4
101,8
102,10
103,2
104,5
105,4
106,4
107,18
108,2
109,5
110,2
111,9
112,3
113,3
114,4
115,5
116,3
117,5
118,21
119,2
120,7
121,2
122,4
123,7
124,3
125,3
126,6
127,9
128,3
129,5
130,3
131,4
132,11
133,4
134,3
135,4
136,8
137,3
138,2
139,13
140,2
141,8
142,3
143,5
144,5
145,6
146,5
147,2
148,6
149,37
150,4
151,5
152,3
153,5
154,12
155,6
156,4
157,6
158,7
159,3
160,3
161,7
162,2
163,13
164,2
165,6
166,2
167,5
168,4
169,16
170,3
171,3
172,8
173,5
174,2
175,6
176,2
177,11
178,6
179,3
180,5
181,4
182,7
183,4
184,3
185,3
186,15
187,4
188,4
189,2
190,8
191,2
192,9
193,4
194,6
195,4
196,4
197,5
198,14
199,4
200,4
201,6
202,3
203,3
204,33
205,11
206,3
207,10
208,8
209,6
210,6
211,9
212,3
213,3
214,10
215,3
216,9
217,3
218,3
219,8
220,3
221,3
222,24
223,2
224,4
225,3
226,5
227,2
228,6
229,8
230,2
231,4
232,3
233,8
234,4
235,4
236,4
237,14
238,2
239,5
240,3
241,4
242,18
243,12
244,3
245,7
246,7
247,7
248,6
249,9
250,2
251,7
252,4
253,11
254,17
255,6
256,6
257,4
258,7
259,3
260,3
261,10
262,23
263,5
264,4
265,4
266,5
267,11
268,6
269,3
270,3
271,8
272,3
273,4
274,8
275,3
276,3
277,12
278,2
279,5
280,6
281,3
282,3
283,8
284,2
285,13
286,3
287,5
288,4
289,4
290,15
291,3
292,3
293,2
294,8
295,3
296,4
297,5
298,2
299,13
300,2
301,9
302,2
303,3
304,7
305,4
306,6
307,6
308,18
309,9
310,3
311,11
312,4
313,4
314,4
315,8
316,7
317,5
318,2
319,13
320,6
321,4
322,6
323,5
324,9
325,5
326,3
327,9
328,2
329,54
330,2
331,10
332,5
333,5
334,5
335,7
336,5
337,2
338,10
339,2
340,5
341,3
342,5
343,10
344,3
345,3
346,7
347,4
348,2
349,7
350,3
351,3
352,2
353,25
354,2
355,4
356,2
357,12
358,9
359,5
360,4
361,5
362,5
363,13
364,4
365,2
366,3
367,9
368,2
369,6
370,2
371,6
372,3
373,9
374,16
375,3
376,2
377,9
378,2
379,3
380,5
381,6
382,2
383,4
384,3
385,2
386,20
387,2
388,9
389,5
390,10
391,5
392,4
393,2
394,12
395,5
396,4
397,9
398,3
399,7
400,15
401,5
402,3
403,5
404,3
405,5
406,35
407,9
408,3
409,10
410,9
411,2
412,6
413,9
414,11
415,3
416,3
417,8
418,4
419,3
420,12
421,2
422,10
423,2
424,29
425,7
426,3
427,5
428,3
429,7
430,6
431,3
432,3
433,9
434,2
435,5
436,3
437,4
438,2
439,15
440,6
441,2
442,6
443,2
444,5
445,9
446,2
447,3
448,6
449,5
450,16
451,4
452,4
453,4
454,11
455,5
456,3
457,8
458,3
459,3
460,8
461,3
462,2
463,6
464,2
465,11
466,2
467,4
468,3
469,10
470,5
471,4
472,4
473,5
474,27
475,8
476,5
477,2
478,6
479,7
480,3
481,5
482,10
483,7
484,5
485,4
486,7
487,3
488,3
489,12
490,3
491,3
492,17
493,5
494,3
495,3
496,9
497,3
498,3
499,8
500,2
501,6
