Point Number,Degree
0,5
1,3
2,2
3,5
4,3
5,18
6,4
7,3
8,7
9,3
10,4
11,5
12,11
13,3
14,2
15,6
16,9
17,4
18,4
19,4
20,10
21,4
22,4
23,4
24,12
25,9
26,6
27,8
28,3
29,3
30,13
31,6
32,2
33,6
34,4
35,7
36,11
37,15
38,9
39,7
40,5
41,4
42,9
43,6
44,7
45,13
46,6
47,3
48,6
49,4
50,7
51,42
52,2
53,27
54,2
55,4
56,3
57,9
58,3
59,3
60,6
61,2
62,6
63,3
64,8
65,3
66,4
67,2
68,9
69,2
70,3
71,3
72,16
73,2
74,4
75,4
76,2
77,8
78,7
79,2
80,3
81,13
82,3
83,3
84,6
85,4
86,3
87,4
88,25
89,2
90,6
91,5
92,5
93,5
94,15
95,9
96,2
97,12
98,9
99,3
100,6
101,5
102,8
103,14
104,2
105,6
106,10
107,8
108,2
109,5
110,2
111,14
112,2
113,19
114,2
115,3
116,8
117,25
118,2
119,6
120,3
121,5
122,2
123,5
124,10
125,3
126,3
127,10
128,2
129,6
130,7
131,5
132,4
133,8
134,8
135,19
136,3
137,2
138,7
139,2
140,7
141,3
142,2
143,6
144,4
145,10
146,3
147,3
148,8
149,4
150,3
151,5
152,2
153,11
154,3
155,4
156,2
157,10
158,6
159,4
160,3
161,6
162,4
163,16
164,2
165,11
166,2
167,7
168,3
169,4
170,6
171,2
172,8
173,3
174,3
175,6
176,2
177,19
178,2
179,9
180,2
181,9
182,3
183,8
184,3
185,8
186,2
187,7
188,9
189,26
190,3
191,3
192,4
193,7
194,3
195,6
196,6
197,3
198,6
199,17
200,2
201,5
202,6
203,3
204,3
205,6
206,18
207,5
208,8
209,6
210,5
211,5
212,8
213,7
214,2
215,14
216,3
217,4
218,2
219,10
220,2
221,4
222,3
223,9
224,2
225,8
226,4
227,3
228,4
229,12
230,3
231,4
232,3
233,2
234,17
235,3
236,3
237,12
238,8
239,3
240,3
241,8
242,2
243,5
244,8
245,2
246,5
247,2
248,8
249,2
250,5
251,3
252,4
253,2
254,19
255,7
256,2
257,10
258,2
259,5
260,3
261,5
262,8
263,2
264,10
265,3
266,3
267,6
268,3
269,3
270,10
271,2
272,5
273,3
274,3
275,20
276,3
277,4
278,2
279,8
280,3
281,2
282,5
283,2
284,10
285,6
286,3
287,7
288,2
289,3
290,8
291,2
292,4
293,4
294,2
295,12
296,2
297,5
298,3
299,8
300,3
301,3
302,5
303,3
304,26
305,6
306,5
307,4
308,9
309,2
310,3
311,7
312,2
313,4
314,6
315,19
316,2
317,8
318,6
319,4
320,5
321,5
322,8
323,2
324,21
325,3
326,4
327,3
328,9
329,5
330,7
331,3
332,3
333,8
334,5
335,3
336,2
337,17
338,2
339,7
340,2
341,4
342,4
343,8
344,3
345,3
346,9
347,2
348,4
349,6
350,21
351,2
352,11
353,2
354,4
355,9
356,2
357,6
358,2
359,10
360,2
361,5
362,2
363,13
364,2
365,6
366,5
367,7
368,7
369,3
370,3
371,12
372,3
373,8
374,19
375,2
376,4
377,3
378,29
379,3
380,2
381,7
382,4
383,5
384,2
385,12
386,2
387,7
388,5
389,5
390,8
391,3
392,3
393,9
394,4
395,3
396,3
397,16
398,2
399,4
400,3
401,10
402,4
403,4
404,4
405,10
406,5
407,2
408,6
409,3
410,5
411,9
412,16
413,2
414,12
415,3
416,4
417,8
418,2
419,8
420,4
421,10
422,2
423,4
424,5
425,10
426,3
427,3
428,12
429,3
430,3
431,12
432,5
433,2
434,4
435,4
436,12
437,4
438,3
439,4
440,5
441,6
442,3
443,7
444,3
445,3
446,9
447,3
448,4
449,3
450,13
451,5
452,4
453,4
454,5
455,11
456,3
457,2
458,5
459,3
460,8
461,3
462,3
463,7
464,4
465,3
466,7
467,2
468,22
469,8
470,2
471,8
472,2
473,10
474,6
475,4
476,10
477,3
478,4
479,2
480,12
481,2
482,11
483,3
484,3
485,16
486,4
487,2
488,4
489,5
490,3
491,2
492,8
493,4
494,6
495,4
496,4
497,4
498,12
499,2
500,5
501,4
502,3
503,2
504,8
505,2
506,3
507,22
508,2
509,14
510,2
511,9
512,9
513,2
514,7
515,6
516,9
517,6
518,3
519,2
520,11
521,2
522,7
523,2
524,5
525,3
526,3
527,16
528,6
529,4
530,3
531,6
532,4
533,10
534,2
535,5
536,3
537,2
538,8
