Point Number,X Coords,Y Coords,Degree,Clustering Coefficient
0,-286.32811484820564,-15.031217391304349,2,0.0
1,-285.61138454820565,-15.029884615384617,3,0.3333333333333333
2,-284.8946542482057,-15.029363636363634,2,1.0
3,-284.1779239482057,-15.027681818181817,5,0.4
4,-283.4611936482057,-15.0315625,3,1.0
5,-282.7444633482057,-15.030714285714282,3,1.0
6,-282.02773304820573,-15.026470588235293,8,0.39285714285714285
7,-281.31100274820574,-15.0270625,5,0.7
8,-280.59427244820574,-15.030899999999999,2,1.0
9,-279.8775421482058,-15.026944444444446,7,0.47619047619047616
10,-279.1608118482058,-15.028529411764707,2,1.0
11,-278.4440815482058,-15.026888888888891,4,0.6666666666666666
12,-277.7273512482058,-15.026350000000003,16,0.3416666666666667
13,-277.0106209482058,-15.029761904761902,5,0.7
14,-276.2938906482059,-15.033400000000002,3,1.0
15,-275.5771603482059,-15.03135,4,0.8333333333333334
16,-274.8604300482059,-15.029095238095238,13,0.44871794871794873
17,-274.1436997482059,-15.029956521739129,3,1.0
18,-273.4269694482059,-15.0295,9,0.5555555555555556
19,-272.7102391482059,-15.031117647058823,3,1.0
20,-271.993508848206,-15.03038888888889,4,0.8333333333333334
21,-271.276778548206,-15.029333333333335,9,0.4722222222222222
22,-270.560048248206,-15.031916666666667,3,1.0
23,-269.843317948206,-15.031142857142857,3,1.0
24,-269.126587648206,-15.028833333333333,14,0.4065934065934066
25,-268.40985734820606,-15.0302,5,0.8
26,-267.69312704820607,-15.030785714285713,4,1.0
27,-266.97639674820607,-15.030466666666666,5,0.7
28,-266.2596664482061,-15.031214285714285,2,1.0
29,-265.5429361482061,-15.028526315789472,10,0.4222222222222222
30,-264.8262058482061,-15.029166666666663,2,1.0
31,-264.10947554820615,-15.028166666666666,11,0.4909090909090909
32,-263.39274524820615,-15.030785714285713,4,1.0
33,-262.67601494820616,-15.030388888888886,5,0.7
34,-261.95928464820616,-15.032083333333333,2,1.0
35,-261.24255434820617,-15.028571428571428,10,0.4222222222222222
36,-260.52582404820623,-15.031916666666666,5,0.8
37,-259.80909374820624,-15.031941176470587,5,0.9
38,-259.09236344820624,-15.032176470588237,4,1.0
39,-258.37563314820625,-15.030000000000001,5,0.9
40,-257.65890284820625,-15.0273,15,0.3142857142857143
41,-256.94217254820626,-15.032357142857139,2,1.0
42,-256.2254422482063,-15.030277777777778,3,0.6666666666666666
43,-255.50871194820633,-15.02830769230769,8,0.5714285714285714
44,-254.79198164820633,-15.031066666666664,4,1.0
45,-254.07525134820634,-15.029941176470587,6,0.8
46,-253.35852104820634,-15.03025,5,0.9
47,-252.64179074820638,-15.029631578947368,5,0.8
48,-251.9250604482064,-15.025764705882354,15,0.37142857142857144
49,-251.20833014820641,-15.027533333333334,4,1.0
50,-250.49159984820642,-15.028,4,1.0
51,-249.77486954820642,-15.028333333333332,6,0.6
52,-249.05813924820646,-15.035411764705882,3,1.0
53,-248.3414089482065,-15.032473684210524,3,1.0
54,-247.6246786482065,-15.011117647058825,93,0.06848994857410004
55,-246.9079483482065,-15.030736842105263,3,1.0
56,-246.1912180482065,-15.03190909090909,3,1.0
57,-245.4744877482065,-15.029117647058824,5,0.6
58,-244.75775744820655,-15.029050000000002,3,1.0
59,-244.04102714820658,-15.028400000000001,7,0.6190476190476191
60,-243.3242968482066,-15.028368421052633,12,0.5757575757575758
61,-242.6075665482066,-15.029049999999998,11,0.6181818181818182
62,-241.8908362482066,-15.03095,5,1.0
63,-241.17410594820663,-15.03116666666667,6,0.8666666666666667
64,-240.45737564820664,-15.0319375,4,1.0
65,-239.74064534820667,-15.030049999999997,7,0.7619047619047619
