Point Number,X Coords,Y Coords,Degree,Clustering Coefficient
0,-11.258757911978137,-14.031000000000002,2,0.0
1,-11.23057774197811,-14.030499999999998,5,0.4
2,-11.202397571978082,-14.032434782608695,2,1.0
3,-11.174217401978053,-14.030260869565218,7,0.38095238095238093
4,-11.146037231978026,-14.03155172413793,3,1.0
5,-11.117857061977999,-14.0321,3,1.0
6,-11.08967689197797,-14.029958333333333,4,0.6666666666666666
7,-11.061496721977942,-14.02957894736842,5,0.5
8,-11.033316551977915,-14.030000000000001,2,1.0
9,-11.005136381977888,-14.029,13,0.2948717948717949
10,-10.97695621197786,-14.032250000000001,5,0.9
11,-10.948776041977831,-14.032125,4,1.0
12,-10.920595871977804,-14.031363636363636,5,0.9
13,-10.892415701977777,-14.030833333333334,4,1.0
14,-10.86423553197775,-14.02942105263158,12,0.3484848484848485
15,-10.83605536197772,-14.032076923076923,3,1.0
16,-10.807875191977693,-14.031608695652176,3,1.0
17,-10.779695021977666,-14.030296296296296,4,0.6666666666666666
18,-10.751514851977639,-14.029411764705882,8,0.5357142857142857
19,-10.723334681977612,-14.031238095238093,2,1.0
20,-10.695154511977583,-14.029620689655173,7,0.42857142857142855
21,-10.666974341977555,-14.035,2,1.0
22,-10.638794171977528,-14.030826086956525,3,0.6666666666666666
23,-10.610614001977499,-14.029272727272728,9,0.4722222222222222
24,-10.582433831977472,-14.030999999999999,3,1.0
25,-10.554253661977445,-14.031181818181818,4,0.6666666666666666
26,-10.526073491977417,-14.032785714285714,2,1.0
27,-10.49789332197739,-14.028714285714287,10,0.4
28,-10.469713151977363,-14.031969696969696,2,1.0
29,-10.441532981977334,-14.027823529411764,16,0.25833333333333336
30,-10.413352811977306,-14.030045454545457,4,1.0
31,-10.38517264197728,-14.030999999999999,4,1.0
32,-10.35699247197725,-14.0315,4,1.0
33,-10.328812301977223,-14.029055555555555,13,0.3717948717948718
34,-10.300632131977196,-14.0308125,8,0.6071428571428571
35,-10.272451961977168,-14.032399999999999,6,0.8666666666666667
36,-10.244271791977141,-14.032739130434784,4,1.0
37,-10.216091621977114,-14.031500000000001,6,0.8666666666666667
38,-10.187911451977085,-14.030928571428573,5,1.0
39,-10.159731281977058,-14.029999999999998,7,0.6666666666666666
40,-10.131551111977029,-14.029633333333331,8,0.6071428571428571
