Point Number,X Coords,Y Coords,Degree,Clustering Coefficient
0,-2.267923204017925,-15.467,2,0.0
1,-2.2667352040223046,-15.461,6,0.4
2,-2.262974404030831,-15.483,3,1.0
3,-2.262880804015002,-15.479,3,1.0
4,-2.2627896040201927,-15.472,6,0.4666666666666667
5,-2.261035204015033,-15.48,2,1.0
6,-2.260920004018696,-15.467,5,0.5
7,-2.260015204028165,-15.473,2,1.0
8,-2.2598736040241176,-15.458,19,0.21052631578947367
9,-2.258827204021183,-15.471,3,0.6666666666666666
10,-2.25880320401859,-15.474,2,1.0
11,-2.2584624040199044,-15.465,9,0.4444444444444444
12,-2.252112004031459,-15.475,3,1.0
13,-2.2517448040323957,-15.473,7,0.6666666666666666
14,-2.2503144040187495,-15.475,3,1.0
15,-2.249829604022474,-15.473,6,0.8
16,-2.2481304040270667,-15.472,5,1.0
17,-2.2473864040098137,-15.463,8,0.5714285714285714
18,-2.245152004021853,-15.466,5,0.5
19,-2.2439592040355025,-15.479,2,1.0
20,-2.2437936040335726,-15.471,5,0.4
21,-2.243356804024301,-15.481,2,1.0
22,-2.2430856040143796,-15.474,3,0.6666666666666666
23,-2.2425504040295428,-15.463,7,0.38095238095238093
24,-2.2412832040141586,-15.471,2,1.0
25,-2.2400136040204304,-15.459,22,0.2510822510822511
26,-2.239540804023693,-15.465,10,0.6444444444444445
27,-2.239214404012162,-15.468,5,0.9
28,-2.2391160040335913,-15.469,4,1.0
29,-2.238124804019008,-15.468,6,0.6666666666666666
30,-2.2379040040229077,-15.482,2,1.0
31,-2.237892004028038,-15.467,10,0.4444444444444444
32,-2.237313604022222,-15.479,2,1.0
33,-2.2358592040212235,-15.467,11,0.509090909090909
34,-2.2348632040258005,-15.476,3,1.0
35,-2.2346184040264676,-15.475,4,0.6666666666666666
36,-2.2344024040139354,-15.48,2,1.0
37,-2.23346640401729,-15.468,9,0.5277777777777778
38,-2.231817604033721,-15.468,9,0.6666666666666666
39,-2.230960804019685,-15.479,4,0.8333333333333334
40,-2.228064004033171,-15.478,4,0.6666666666666666
41,-2.2278432040155414,-15.485,2,1.0
