Time,Magnitude
-4.461696001692639,15.122
-4.448160001690566,15.123
-4.448016001710913,15.121
-4.429152001706795,15.118
-4.388160001702792,15.125
-4.382832001697794,15.125
-4.380432001700347,15.129
-4.376832001701432,15.129
-4.37400000168976,15.116
-4.372848001705554,15.124
-4.353840001698474,15.121
-4.3526880016995175,15.118
-4.350768001695487,15.125
-4.346928001717119,15.124
-4.346928001706983,15.123
-4.339344001692579,15.115
-4.338528001706065,15.128
-4.331712001716346,15.131
-4.309968001697213,15.123
-4.30992000169014,15.125
-4.3055040017050406,15.115
-4.300368001707435,15.114
-4.2837600017037385,15.122
-4.277376001711426,15.122
-4.2768960016918225,15.118
-4.275888001696851,15.116
-4.256064001698311,15.123
-4.249344001693013,15.12
-4.2476160016876765,15.121
-4.245120001708058,15.119
-4.244256001693868,15.121
-4.243920001710096,15.115
-4.236000001690433,15.133
-4.23316800169477,15.121
-4.225200001705742,15.123
-4.222944001693618,15.128
-4.205232001702781,15.127
-4.19947200169233,15.126
-4.186944001716659,15.124
-4.186032001710553,15.12
-4.178592001706059,15.121
-4.174320001707242,15.123
-4.170480001704414,15.126
-4.165104001679138,15.125
-4.16457600169713,15.121
-4.16313600170133,15.12
-4.1624640016931895,15.122
-4.154448001704369,15.122
-4.149456001700623,15.123
-4.1318400016882695,15.134
-4.115760001705356,15.123
-4.1157120017014375,15.122
-4.092480001701153,15.127
-4.072944001699552,15.117
-4.072080001698973,15.12
-4.069392001694462,15.121
-4.06646400170421,15.114
-4.063680001692566,15.121
-4.058592001688913,15.137
-4.0582080017086835,15.125
-4.056480001701631,15.127
-4.0524960017022575,15.126
-4.049088001691677,15.125
-4.046928001694679,15.124
-4.045776001712371,15.127
-4.044048001696792,15.13
-4.038672001709374,15.123
-4.0253280017095125,15.125
-4.019616001706913,15.121
-4.017744001698711,15.122
-4.00281600169623,15.123
-3.9978240016980897,15.11
-3.9927840017032046,15.126
-3.9807840016961342,15.121
-3.9787680016941684,15.12
-3.9741120016983458,15.127
-3.959664001699044,15.12
-3.9582240016987256,15.12
-3.9579360017003373,15.114
-3.95520000170927,15.128
-3.954528001705126,15.123
-3.930192001692537,15.119
-3.9274080016918496,15.127
-3.9243360016977937,15.127
-3.922944001697983,15.12
-3.9209760016969937,15.127
-3.9080640016925883,15.133
-3.90148800171047,15.108
-3.9001440016960855,15.112
-3.898800001697411,15.122
-3.8958720017005617,15.122
-3.894576001709067,15.118
-3.889152001707392,15.124
-3.8808960016966565,15.122
-3.878640001707607,15.122
-3.8656320017067265,15.115
-3.863232001705549,15.123
-3.8529120016941945,15.119
-3.839088001703858,15.125
-3.8322720016952316,15.114
-3.8214720017057977,15.12
-3.816144001708208,15.124
-3.8129760016953482,15.121
-3.8097600017054396,15.128
-3.8014560016922565,15.121
-3.801120001704914,15.131
-3.793776001697109,15.127
-3.790752001703241,15.123
-3.786912001708694,15.13
-3.7831200016831175,15.125
-3.7757280016936057,15.124
-3.775584001709541,15.121
-3.7634400017033243,15.123
-3.7551360016968984,15.115
-3.753792001705397,15.125
-3.738768001703574,15.131
-3.738480001700528,15.116
-3.738192001704037,15.127
-3.733536001710346,15.113
-3.723120001697454,15.115
-3.7201920016925576,15.119
-3.6853440017060186,15.115
-3.682704001693318,15.121
-3.6799680017028904,15.127
-3.6715680017055745,15.12
-3.6675840017024064,15.12
-3.6662880016995607,15.118
-3.6642720017084662,15.114
-3.6596640017034097,15.122
-3.6543840016953815,15.118
-3.642672001711149,15.112
-3.640656001697811,15.121
-3.6405120016965653,15.111
-3.630000001695405,15.131
-3.6202080017034795,15.124
-3.6183840017084044,15.12
-3.617376001693406,15.125
-3.6116160017076075,15.118
-3.6076320016992915,15.117
-3.5997120016951256,15.123
-3.599328001706977,15.12
-3.592656001681712,15.124
-3.5906880016822043,15.127
-3.567792001708708,15.127
-3.5613120016929343,15.116
-3.5585760017090506,15.128
-3.5480160017021816,15.127
-3.546624001699152,15.125
-3.5457600017101796,15.12
-3.5415360017000075,15.125
-3.53438400168803,15.118
-3.5337120016920074,15.13
-3.5153760017090874,15.121
-3.513504001691954,15.121
-3.505248001689979,15.121
-3.503952001713033,15.12
-3.501216001691206,15.116
-3.4995840016947617,15.119
-3.4968000017097842,15.127
-3.4968000017092726,15.127
-3.4948320017064822,15.116
-3.4888800016950774,15.123
-3.47692800169362,15.123
-3.47664000171302,15.114
-3.470976001707496,15.116
-3.459600001695557,15.119
-3.4567200016973394,15.107
-3.4556160017127566,15.121
-3.4530240016944673,15.126
-3.4343520017003946,15.12
-3.4228320017060745,15.136
-3.4017600016939205,15.131
-3.39945600169767,15.117
-3.3976320017071244,15.128
-3.3962880016819965,15.125
-3.361104001697649,15.117
-3.3575040016905375,15.129
-3.349344001706546,15.117
-3.339648001708676,15.118
-3.3395040017045736,15.114
-3.3394080017059777,15.136
-3.3387840016921735,15.114
-3.3242880017008374,15.117
-3.3222720017030922,15.122
-3.3198240016981244,15.128
-3.319488001704206,15.124
-3.301920001710639,15.12
-3.2948160017033152,15.114
-3.276192001690267,15.124
-3.274944001696935,15.132
-3.24820800169307,15.125
-3.24129600169852,15.127
-3.2318400016984135,15.117
-3.2207520016960216,15.114
-3.220032001692713,15.128
-3.1997760016882935,15.119
-3.1987680016941744,15.121
-3.1953600016999117,15.125
-3.1932960017036094,15.113
-3.192576001697018,15.122
-3.1877280017003797,15.122
-3.185616001711297,15.113
-3.181248001693985,15.117
-3.176592001703225,15.13
-3.175776001699743,15.118
-3.17347200170475,15.116
-3.172464001707167,15.114
-3.1595520017039873,15.122
-3.159168001698999,15.128
-3.156480001691429,15.121
-3.151152001709954,15.114
-3.1500000016968435,15.13
-3.147984001706996,15.122
-3.133200001701551,15.117
-3.1328640016992444,15.125
-3.1249440017097014,15.122
-3.1240320017019534,15.125
-3.121536001708948,15.12
-3.11664000168051,15.124
-3.116400001702709,15.122
-3.093312001689655,15.125
-3.0868320016975956,15.126
-3.0768000016958204,15.124
-3.0649440016993963,15.117
-3.051744001700898,15.122
-3.0450240016890766,15.118
-3.0397440016959165,15.127
-3.026496001704659,15.118
-3.0212160016922076,15.121
-3.0185280017109952,15.133
-3.0142080017008737,15.117
-3.0124800016985858,15.13
-3.0056640017037615,15.122
-2.997408001701787,15.12
-2.991120001701121,15.117
-2.98536000168921,15.123
-2.97566400170494,15.125
-2.97278400167721,15.12
-2.9712960017050967,15.121
-2.9504160016942698,15.126
-2.949984001707383,15.121
-2.9345280017026325,15.123
-2.9276160017026256,15.121
-2.9177760017076984,15.123
-2.914512001705558,15.126
-2.907120001708788,15.124
-2.894976001699289,15.121
-2.8940160017072016,15.126
-2.890176001694909,15.124
-2.883168001703394,15.124
-2.8829280016950363,15.121
-2.8814880016982776,15.118
-2.8683840017054627,15.118
-2.861424001706451,15.125
-2.8509600016987853,15.123
-2.846832001708387,15.121
-2.8455360017110087,15.118
-2.836272001710268,15.118
-2.8351200016981166,15.12
-2.8299840016976865,15.118
-2.8263840017083743,15.115
-2.8204320016881232,15.118
-2.817600001688772,15.126
-2.817072001711922,15.117
-2.811120001706635,15.123
-2.7999840017015827,15.119
-2.79120000169736,15.116
-2.763552001703674,15.13
-2.750880001700144,15.125
-2.735184001701915,15.122
-2.724384001700565,15.125
-2.7179520016942305,15.128
-2.717424001696608,15.12
-2.7058080016991624,15.117
-2.6897280017037146,15.119
-2.6785920017109084,15.117
-2.6732640016971607,15.125
-2.6731680017043735,15.117
-2.67235200171269,15.118
-2.670288001701754,15.127
-2.635680001682475,15.122
-2.633856001701916,15.118
-2.6220960017121775,15.124
-2.617200001695666,15.127
-2.617056001690093,15.123
-2.615712001701437,15.116
-2.606112001693519,15.126
-2.584416001692149,15.128
-2.584128001690915,15.123
-2.5831680016947884,15.123
-2.5829280016919944,15.125
-2.5800000016997706,15.129
-2.5776480016992713,15.125
-2.5770240016876946,15.131
-2.5765920017033337,15.123
-2.575776001700992,15.123
-2.5651680017160294,15.114
-2.561616001695112,15.117
-2.557488001695132,15.12
-2.556720001706013,15.125
-2.5559040016976815,15.121
-2.5483200017043592,15.124
-2.5362240017012083,15.124
-2.5357920017118913,15.125
-2.524656001707404,15.121
-2.521920001697152,15.127
-2.5184640017093094,15.121
-2.516112001692482,15.119
-2.5106400017012986,15.129
-2.503440001701603,15.131
-2.5005120017130458,15.124
-2.4977760017025914,15.128
-2.4900960016970948,15.125
-2.4777120017126406,15.124
-2.474352001704092,15.116
-2.457312001691052,15.133
-2.4551520016920505,15.128
-2.4522240017119343,15.117
-2.436528001703367,15.117
-2.430240001702051,15.119
-2.427984001691717,15.122
-2.4205440016905917,15.119
-2.4184800017022936,15.118
-2.4073440016936813,15.116
-2.4043680016962496,15.121
-2.3947680017117263,15.117
-2.393376001702792,15.112
-2.3868480017093616,15.124
-2.3643360016936383,15.115
-2.3624640016975547,15.123
-2.360352001710614,15.119
-2.3493120016909947,15.123
-2.3468640016917823,15.13
-2.3174880016905326,15.118
-2.313072001708471,15.121
-2.3064960016989615,15.118
-2.2839360017086405,15.123
-2.282448001708486,15.125
-2.281248001702552,15.132
-2.278512001696734,15.119
-2.2743360017040906,15.118
-2.273952001705721,15.119
-2.2702080016951363,15.119
-2.2675200016919894,15.134
-2.265312001691169,15.121
-2.2527360017006663,15.117
-2.2476000017050857,15.124
-2.2461600016933843,15.119
-2.239008001701508,15.121
-2.2314240017092835,15.126
-2.2264800016998847,15.116
-2.2089120017205572,15.123
-2.2082400017008097,15.125
-2.2058400016889954,15.126
-2.201904001677755,15.123
-2.1937920017077004,15.119
-2.1929280016933297,15.126
-2.1757920016895063,15.125
-2.1730080017200364,15.12
-2.1573120017073335,15.123
-2.1539040016926285,15.119
-2.1430080016950277,15.117
-2.1428160017032396,15.111
-2.1418560016977444,15.124
-2.135184001700201,15.118
-2.1335520017132423,15.125
-2.128656001689046,15.125
-2.123184001719808,15.13
-2.121504001706986,15.119
-2.1174720016977786,15.136
-2.1140640017130443,15.115
-2.102640001705159,15.129
-2.1013440016919644,15.121
-2.1001440017053112,15.126
-2.0989920017063333,15.118
-2.097360001697792,15.117
-2.0934240017029864,15.117
