Point Number,X Coords,Y Coords,Degree,Clustering Coefficient
0,-29.00151634105775,-14.335000000000003,5,0.4
1,-28.928917031057736,-14.339333333333334,2,1.0
2,-28.856317721057717,-14.3352,6,0.4666666666666667
3,-28.783718411057702,-14.34,3,1.0
4,-28.711119101057687,-14.340200000000001,3,1.0
5,-28.638519791057668,-14.334999999999999,11,0.2909090909090909
6,-28.565920481057653,-14.343,2,1.0
7,-28.493321171057637,-14.337,3,0.6666666666666666
8,-28.420721861057622,-14.335999999999999,6,0.4666666666666667
9,-28.348122551057603,-14.338750000000001,4,0.6666666666666666
10,-28.275523241057588,-14.344125,2,1.0
11,-28.202923931057573,-14.338400000000002,4,0.6666666666666666
12,-28.130324621057554,-14.335444444444445,7,0.5238095238095238
13,-28.05772531105754,-14.3355,6,0.6
14,-27.985126001057523,-14.340250000000001,3,1.0
15,-27.912526691057508,-14.338750000000001,4,0.6666666666666666
16,-27.839927381057493,-14.345166666666666,2,1.0
17,-27.767328071057474,-14.335333333333333,13,0.24358974358974358
18,-27.69472876105746,-14.353250000000001,2,1.0
19,-27.62212945105744,-14.338285714285716,3,0.6666666666666666
20,-27.549530141057424,-14.336142857142857,5,0.5
21,-27.47693083105741,-14.341166666666666,2,1.0
22,-27.404331521057394,-14.335666666666667,11,0.32727272727272727
23,-27.33173221105738,-14.344,3,1.0
24,-27.25913290105736,-14.341625,3,1.0
25,-27.186533591057344,-14.339125,7,0.5714285714285714
26,-27.113934281057325,-14.3398,5,0.7
27,-27.04133497105731,-14.341857142857142,2,1.0
28,-26.968735661057295,-14.339285714285714,7,0.5238095238095238
29,-26.89613635105728,-14.34475,2,1.0
30,-26.823537041057264,-14.339000000000002,6,0.5333333333333333
31,-26.750937731057245,-14.343,2,1.0
32,-26.67833842105723,-14.3358,17,0.3088235294117647
33,-26.60573911105721,-14.339400000000001,2,1.0
34,-26.533139801057196,-14.337666666666665,7,0.6190476190476191
35,-26.46054049105718,-14.338500000000002,3,1.0
36,-26.387941181057165,-14.337800000000001,9,0.75
37,-26.31534187105715,-14.338000000000001,10,0.6222222222222222
38,-26.24274256105713,-14.3415,4,1.0
39,-26.170143251057116,-14.341,6,0.6666666666666666
40,-26.097543941057097,-14.342625,3,1.0
41,-26.024944631057082,-14.343250000000001,4,0.8333333333333334
42,-25.952345321057066,-14.33875,12,0.4696969696969697
43,-25.87974601105705,-14.341124999999998,2,1.0
44,-25.807146701057036,-14.338399999999998,8,0.7857142857142857
45,-25.734547391057017,-14.337499999999999,8,0.8928571428571429
46,-25.661948081057,-14.336166666666665,10,0.6222222222222222
47,-25.589348771056983,-14.33688888888889,4,0.6666666666666666
48,-25.516749461056968,-14.338999999999999,3,1.0
49,-25.444150151056952,-14.340857142857143,3,1.0
50,-25.371550841056937,-14.328333333333333,46,0.10338164251207729
51,-25.29895153105692,-14.338399999999998,3,1.0
52,-25.226352221056903,-14.339714285714285,3,1.0
53,-25.153752911056888,-14.334000000000001,15,0.3619047619047619
54,-25.08115360105687,-14.339222222222222,2,1.0
55,-25.008554291056853,-14.337,7,0.5238095238095238
56,-24.935954981056838,-14.3405,2,1.0
57,-24.863355671056823,-14.337785714285713,5,0.7
58,-24.790756361056808,-14.336714285714285,9,0.5833333333333334
59,-24.718157051056792,-14.341714285714286,2,1.0
60,-24.645557741056773,-14.33711111111111,9,0.5555555555555556
61,-24.572958431056755,-14.342857142857143,2,1.0
62,-24.50035912105674,-14.337777777777777,8,0.5714285714285714
63,-24.427759811056724,-14.341999999999999,2,1.0
64,-24.35516050105671,-14.338,7,0.5714285714285714
65,-24.282561191056693,-14.34425,2,1.0
66,-24.209961881056678,-14.336777777777778,11,0.5454545454545454
67,-24.13736257105666,-14.337250000000001,4,1.0
68,-24.06476326105664,-14.337,10,0.5333333333333333
69,-23.992163951056625,-14.339,6,0.7333333333333333
70,-23.91956464105661,-14.340333333333335,3,1.0
71,-23.846965331056595,-14.33911111111111,8,0.5714285714285714
72,-23.77436602105658,-14.340583333333333,5,0.7
73,-23.701766711056564,-14.341666666666667,3,1.0
74,-23.629167401056545,-14.338833333333334,7,0.5714285714285714
75,-23.556568091056526,-14.336625,11,0.4909090909090909
76,-23.48396878105651,-14.343333333333334,2,1.0
77,-23.411369471056496,-14.333666666666668,24,0.21014492753623187
78,-23.33877016105648,-14.34525,2,1.0
79,-23.266170851056465,-14.339833333333333,3,0.6666666666666666
80,-23.19357154105645,-14.336666666666668,7,0.47619047619047616
81,-23.12097223105643,-14.3405,4,0.8333333333333334
82,-23.048372921056416,-14.344714285714288,3,1.0
83,-22.975773611056397,-14.342666666666666,4,0.8333333333333334
84,-22.90317430105638,-14.3362,13,0.358974358974359
85,-22.830574991056366,-14.3385,5,0.9
86,-22.75797568105635,-14.3392,5,0.8
87,-22.685376371056336,-14.34,4,0.6666666666666666
88,-22.612777061056317,-14.342888888888886,2,1.0
89,-22.5401777510563,-14.337666666666665,10,0.4444444444444444
90,-22.467578441056283,-14.347,2,1.0
91,-22.394979131056267,-14.337909090909092,6,0.7333333333333333
92,-22.322379821056252,-14.336749999999999,7,0.6666666666666666
93,-22.249780511056237,-14.340499999999999,2,1.0
94,-22.17718120105622,-14.334375000000001,13,0.3333333333333333
95,-22.104581891056203,-14.3405,3,0.6666666666666666
96,-22.031982581056187,-14.347000000000001,2,1.0
97,-21.95938327105617,-14.334875,4,0.5
98,-21.886783961056153,-14.3335,15,0.3142857142857143
99,-21.814184651056138,-14.339500000000001,3,0.6666666666666666
100,-21.741585341056123,-14.345799999999997,2,1.0
101,-21.668986031056107,-14.336333333333334,8,0.39285714285714285
102,-21.59638672105609,-14.338999999999999,3,1.0
103,-21.523787411056073,-14.34142857142857,3,1.0
104,-21.451188101056054,-14.336333333333334,12,0.48484848484848486
105,-21.37858879105604,-14.3388,2,1.0
106,-21.305989481056024,-14.337666666666669,8,0.75
107,-21.23339017105601,-14.338166666666668,7,0.7619047619047619
108,-21.160790861055993,-14.339749999999999,2,1.0
109,-21.088191551055974,-14.338,12,0.48484848484848486
110,-21.01559224105596,-14.340571428571426,4,0.8333333333333334
111,-20.94299293105594,-14.341600000000003,3,1.0
112,-20.870393621055925,-14.339,5,0.7
113,-20.79779431105591,-14.337714285714284,10,0.5555555555555556
114,-20.725195001055894,-14.339250000000002,2,1.0
115,-20.65259569105588,-14.33714285714286,10,0.6
116,-20.579996381055864,-14.343555555555557,2,1.0
117,-20.507397071055845,-14.335,12,0.48484848484848486
118,-20.434797761055826,-14.340000000000002,2,1.0
119,-20.36219845105581,-14.33211111111111,19,0.27485380116959063
120,-20.289599141055795,-14.339,4,1.0
121,-20.21699983105578,-14.3385,5,0.9
122,-20.144400521055765,-14.339125,5,0.7
123,-20.07180121105575,-14.344999999999999,2,1.0
124,-19.99920190105573,-14.3346,6,0.6666666666666666
125,-19.926602591055712,-14.332142857142859,23,0.2450592885375494
126,-19.854003281055697,-14.339500000000001,3,1.0
127,-19.78140397105568,-14.340285714285715,3,1.0
128,-19.708804661055666,-14.337,14,0.4175824175824176
129,-19.63620535105565,-14.3406,3,1.0
130,-19.563606041055635,-14.340166666666667,4,0.8333333333333334
131,-19.491006731055617,-14.338999999999999,5,0.7
132,-19.418407421055598,-14.338249999999999,11,0.5818181818181818
133,-19.345808111055582,-14.341111111111111,2,1.0
134,-19.273208801055567,-14.33875,8,0.7857142857142857
135,-19.200609491055552,-14.338799999999997,8,0.8214285714285714
136,-19.128010181055537,-14.339142857142857,3,1.0
137,-19.05541087105552,-14.338363636363637,13,0.5128205128205128
138,-18.982811561055502,-14.342285714285714,3,1.0
139,-18.910212251055484,-14.343,3,1.0
140,-18.83761294105547,-14.339833333333333,8,0.6428571428571429
141,-18.765013631055453,-14.339363636363636,8,0.6428571428571429
142,-18.692414321055438,-14.341999999999999,3,1.0
143,-18.619815011055422,-14.3406,3,1.0
144,-18.547215701055407,-14.337666666666665,11,0.5272727272727272
145,-18.474616391055388,-14.337875,3,1.0
146,-18.40201708105537,-14.33609090909091,13,0.5128205128205128
147,-18.329417771055354,-14.3405,3,1.0
148,-18.25681846105534,-14.341500000000002,3,1.0
149,-18.184219151055323,-14.3332,16,0.38333333333333336
150,-18.111619841055308,-14.334833333333334,3,1.0
151,-18.039020531055293,-14.336285714285712,5,0.6
152,-17.966421221055274,-14.338833333333334,3,1.0
153,-17.893821911055255,-14.339625,3,1.0
154,-17.82122260105524,-14.331666666666669,23,0.18972332015810275
155,-17.748623291055225,-14.338714285714287,4,1.0
156,-17.67602398105521,-14.34,4,1.0
157,-17.603424671055194,-14.339999999999998,5,0.7
158,-17.53082536105518,-14.343,2,1.0
159,-17.458226051055163,-14.332875,17,0.2867647058823529
160,-17.38562674105514,-14.338,4,1.0
161,-17.313027431055126,-14.339000000000002,5,0.9
162,-17.24042812105511,-14.340714285714284,5,0.7
163,-17.167828811055095,-14.34366666666667,2,1.0
164,-17.09522950105508,-14.340375,8,0.4642857142857143
165,-17.022630191055065,-14.344249999999999,3,1.0
166,-16.95003088105505,-14.343399999999999,3,1.0
167,-16.87743157105503,-14.334571428571428,10,0.4
168,-16.80483226105501,-14.334777777777779,4,1.0
169,-16.732232951054996,-14.334333333333333,11,0.43636363636363634
170,-16.65963364105498,-14.345857142857142,2,1.0
171,-16.587034331054966,-14.336500000000001,4,0.6666666666666666
172,-16.51443502105495,-14.33625,3,1.0
173,-16.441835711054935,-14.334571428571428,16,0.2833333333333333
174,-16.369236401054916,-14.351666666666668,2,1.0
175,-16.296637091054897,-14.341400000000002,5,0.6
176,-16.224037781054882,-14.34325,3,1.0
177,-16.151438471054867,-14.339666666666666,4,0.8333333333333334
178,-16.07883916105485,-14.337857142857144,8,0.39285714285714285
179,-16.006239851054836,-14.343272727272726,2,1.0
180,-15.933640541054817,-14.340200000000001,3,0.6666666666666666
181,-15.861041231054802,-14.3376,8,0.4642857142857143
182,-15.788441921054787,-14.340285714285711,4,0.8333333333333334
183,-15.715842611054768,-14.3405,3,1.0
184,-15.643243301054753,-14.337428571428573,5,0.7
185,-15.570643991054737,-14.335500000000001,8,0.5357142857142857
186,-15.49804468105472,-14.33425,12,0.4090909090909091
187,-15.425445371054703,-14.343555555555554,3,1.0
188,-15.352846061054688,-14.341000000000001,3,1.0
189,-15.280246751054673,-14.3355,8,0.35714285714285715
190,-15.207647441054656,-14.347000000000001,2,1.0
191,-15.135048131054639,-14.34125,4,0.6666666666666666
192,-15.062448821054623,-14.34,5,0.7
193,-14.989849511054606,-14.341888888888889,3,1.0
194,-14.917250201054589,-14.3382,4,0.8333333333333334
195,-14.844650891054574,-14.3332,15,0.2857142857142857
196,-14.772051581054559,-14.339000000000002,4,1.0
197,-14.699452271054541,-14.341666666666667,4,1.0
198,-14.626852961054524,-14.34066666666667,4,1.0
199,-14.554253651054509,-14.335166666666668,8,0.42857142857142855
200,-14.481654341054494,-14.342166666666666,4,0.8333333333333334
201,-14.409055031054475,-14.342375,3,1.0
202,-14.33645572105446,-14.336999999999998,5,0.6
203,-14.263856411054444,-14.341800000000003,2,1.0
204,-14.191257101054427,-14.331666666666669,24,0.19202898550724637
205,-14.11865779105441,-14.345857142857144,2,1.0
206,-14.046058481054395,-14.336666666666666,3,0.6666666666666666
207,-13.97345917105438,-14.336,15,0.41904761904761906
208,-13.90085986105436,-14.341636363636365,3,1.0
209,-13.828260551054345,-14.341125,10,0.5333333333333333
210,-13.75566124105433,-14.341800000000001,7,0.7619047619047619
211,-13.683061931054313,-14.34242857142857,4,1.0
212,-13.610462621054296,-14.341285714285714,6,0.7333333333333333
213,-13.53786331105428,-14.340499999999999,9,0.6944444444444444
214,-13.465264001054265,-14.3406,6,0.7333333333333333
215,-13.392664691054247,-14.341999999999999,2,1.0
216,-13.320065381054231,-14.339750000000002,7,0.6666666666666666
217,-13.247466071054216,-14.338000000000001,12,0.5303030303030303
218,-13.174866761054199,-14.339333333333334,2,1.0
219,-13.102267451054182,-14.337666666666665,8,0.6071428571428571
220,-13.029668141054167,-14.33911111111111,2,1.0
221,-12.957068831054151,-14.336666666666666,8,0.6071428571428571
222,-12.884469521054134,-14.342625,2,1.0
223,-12.811870211054117,-14.335,9,0.5555555555555556
224,-12.739270901054102,-14.340222222222224,2,1.0
225,-12.666671591054085,-14.3322,26,0.18461538461538463
226,-12.594072281054068,-14.337166666666667,5,0.8
227,-12.521472971054052,-14.34125,3,1.0
228,-12.448873661054037,-14.338571428571429,5,0.8
229,-12.37627435105402,-14.338625,4,1.0
230,-12.303675041054003,-14.335,13,0.3333333333333333
231,-12.231075731053988,-14.34225,3,1.0
232,-12.15847642105397,-14.342749999999999,3,1.0
233,-12.085877111053954,-14.337727272727273,7,0.5714285714285714
234,-12.013277801053938,-14.338,5,0.7
235,-11.940678491053923,-14.339,2,1.0
236,-11.868079181053906,-14.337333333333333,7,0.6190476190476191
237,-11.795479871053889,-14.337142857142856,7,0.6190476190476191
238,-11.722880561053874,-14.341800000000001,2,1.0
239,-11.650281251053856,-14.337142857142856,6,0.5333333333333333
240,-11.57768194105384,-14.339,2,1.0
241,-11.505082631053824,-14.334428571428571,14,0.31868131868131866
242,-11.432483321053809,-14.342,4,1.0
243,-11.359884011053792,-14.340000000000002,4,1.0
244,-11.287284701053775,-14.337333333333333,4,1.0
245,-11.21468539105376,-14.334571428571431,11,0.3090909090909091
246,-11.142086081053744,-14.339599999999999,2,1.0
247,-11.069486771053727,-14.336500000000001,4,0.5
248,-10.99688746105371,-14.34,2,1.0
249,-10.924288151053695,-14.3352,4,0.5
250,-10.851688841053678,-14.33483333333333,6,0.5333333333333333
251,-10.77908953105366,-14.335166666666666,5,0.8
252,-10.706490221053645,-14.337142857142856,6,0.6
253,-10.63389091105363,-14.339833333333333,3,1.0
254,-10.561291601053613,-14.3416,3,1.0
255,-10.488692291053596,-14.337166666666667,8,0.42857142857142855
256,-10.41609298105358,-14.338714285714287,4,0.8333333333333334
257,-10.343493671053563,-14.341333333333333,3,1.0
258,-10.270894361053546,-14.339999999999998,4,0.8333333333333334
259,-10.198295051053531,-14.335666666666667,11,0.32727272727272727
260,-10.125695741053516,-14.337444444444445,3,1.0
261,-10.053096431053499,-14.337285714285715,3,1.0
262,-9.980497121053482,-14.333666666666668,20,0.21052631578947367
263,-9.907897811053466,-14.338399999999998,3,1.0
264,-9.83529850105345,-14.3398,3,1.0
265,-9.762699191053432,-14.335999999999999,14,0.34065934065934067
266,-9.690099881053417,-14.34383333333333,2,1.0
